"geoscale";"timescale";"module";"eucalc-name";"lever";"level";"string-pivot";"type-prefix";"module-prefix";"element";"item";"unit";"value";"interaction-file";"reference-id"
"constant";"constant";"cost";"cp_cost-str_opex-d-factor_battery_productive-assets[num]";"none";0;"none";"cp";"cost-str";"opex-d-factor";"battery_productive-assets";"num";0.000642413487133984;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-str_opex-d-factor_flywheel_productive-assets[num]";"none";0;"none";"cp";"cost-str";"opex-d-factor";"flywheel_productive-assets";"num";0.000209405501330967;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_2W_BEV_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"2W_BEV_final-consumption-goods";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_2W_FCEV_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"2W_FCEV_final-consumption-goods";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_2W_PHEV_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"2W_PHEV_final-consumption-goods";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVH_BEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVH_BEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVH_CEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVH_CEV_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVH_FCEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVH_FCEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVH_ICE-diesel_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVH_ICE-diesel_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVH_ICE-gas_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVH_ICE-gas_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVH_ICE-gasoline_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVH_ICE-gasoline_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVH_PHEV-diesel_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVH_PHEV-diesel_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVH_PHEV-gasoline_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVH_PHEV-gasoline_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVL_BEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVL_BEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVL_CEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVL_CEV_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVL_FCEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVL_FCEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVL_ICE-diesel_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVL_ICE-diesel_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVL_ICE-gas_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVL_ICE-gas_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVL_ICE-gasoline_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVL_ICE-gasoline_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVL_PHEV-diesel_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVL_PHEV-diesel_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVL_PHEV-gasoline_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVL_PHEV-gasoline_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVM_BEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVM_BEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVM_CEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVM_CEV_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVM_FCEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVM_FCEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVM_ICE-diesel_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVM_ICE-diesel_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVM_ICE-gas_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVM_ICE-gas_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVM_ICE-gasoline_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVM_ICE-gasoline_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVM_PHEV-diesel_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVM_PHEV-diesel_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_HDVM_PHEV-gasoline_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"HDVM_PHEV-gasoline_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_IWW_BEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"IWW_BEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_IWW_FCEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"IWW_FCEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_IWW_ICE_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"IWW_ICE_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_LDV_BEV_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"LDV_BEV_final-consumption-goods";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_LDV_FCEV_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"LDV_FCEV_final-consumption-goods";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_LDV_ICE-diesel_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"LDV_ICE-diesel_final-consumption-goods";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_LDV_ICE-gas_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"LDV_ICE-gas_final-consumption-goods";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_LDV_ICE-gasoline_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"LDV_ICE-gasoline_final-consumption-goods";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_LDV_PHEV-diesel_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"LDV_PHEV-diesel_final-consumption-goods";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_LDV_PHEV-gasoline_final-consumption-goods[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"LDV_PHEV-gasoline_final-consumption-goods";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_aviation_BEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"aviation_BEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_bus_BEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"bus_BEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_bus_FCEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"bus_FCEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_bus_ICE-diesel_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"bus_ICE-diesel_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_bus_ICE-gas_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"bus_ICE-gas_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_bus_ICE-gasoline_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"bus_ICE-gasoline_productive-assets";"num";-0.0144995696951151;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_bus_PHEV-diesel_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"bus_PHEV-diesel_productive-assets";"num";-0.0740005814437769;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_marine_BEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"marine_BEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_marine_FCEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"marine_FCEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_marine_ICE_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"marine_ICE_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_rail_CEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"rail_CEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_rail_FCEV_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"rail_FCEV_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_rail_ICE-diesel_productive-assets[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"rail_ICE-diesel_productive-assets";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_rail_shared-infrastructures[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"rail_shared-infrastructures";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_road_shared-infrastructures[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"road_shared-infrastructures";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-b-factor_trolley-cables_shared-infrastructures[num]";"none";0;"none";"cp";"cost-tra";"capex-b-factor";"trolley-cables_shared-infrastructures";"num";-0.15200309344505;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_2W_BEV_final-consumption-goods[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"2W_BEV_final-consumption-goods";"EUR/new vehicle";6143.68;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_2W_FCEV_final-consumption-goods[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"2W_FCEV_final-consumption-goods";"EUR/new vehicle";7845.06;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_2W_ICE-diesel_final-consumption-goods[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"2W_ICE-diesel_final-consumption-goods";"EUR/new vehicle";5000;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_2W_ICE-gas_final-consumption-goods[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"2W_ICE-gas_final-consumption-goods";"EUR/new vehicle";5550;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_2W_ICE-gasoline_final-consumption-goods[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"2W_ICE-gasoline_final-consumption-goods";"EUR/new vehicle";5000;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_2W_PHEV_final-consumption-goods[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"2W_PHEV_final-consumption-goods";"EUR/new vehicle";5531.42;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_HDVH_BEV_productive-assets[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"HDVH_BEV_productive-assets";"EUR/new vehicle";214293;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_HDVH_CEV_productive-assets[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"HDVH_CEV_productive-assets";"EUR/new vehicle";150807;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_HDVH_FCEV_productive-assets[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"HDVH_FCEV_productive-assets";"EUR/new vehicle";186887;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_HDVH_ICE-diesel_productive-assets[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"HDVH_ICE-diesel_productive-assets";"EUR/new vehicle";136321;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_HDVH_ICE-gas_productive-assets[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"HDVH_ICE-gas_productive-assets";"EUR/new vehicle";152802;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_HDVH_ICE-gasoline_productive-assets[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"HDVH_ICE-gasoline_productive-assets";"EUR/new vehicle";136321;"interactions_constants";"missing-reference"
"constant";"constant";"cost";"cp_cost-tra_capex-baseyear_HDVH_PHEV-diesel_productive-assets[EUR/new vehicle]";"none";0;"none";"cp";"cost-tra";"capex-baseyear";"HDVH_PHEV-diesel_productive-assets";"EUR/new vehicle";169142;"interactions_constants";"missing-reference"
